locator,folio_id,hand,reason
"f111r.19,+P0;H",f111r,,hand label is blank
"f111r.20,+P0;H",f111r,,hand label is blank
"f111r.21,+P0;H",f111r,,hand label is blank
"f111r.22,+P0;H",f111r,,hand label is blank
"f111r.23,+P0;H",f111r,,hand label is blank
"f111r.24,+P0;H",f111r,,hand label is blank
"f111r.25,+P0;H",f111r,,hand label is blank
"f111r.26,+P0;H",f111r,,hand label is blank
"f111r.27,+P0;H",f111r,,hand label is blank
"f111r.28,+P0;H",f111r,,hand label is blank
"f111r.29,+P0;H",f111r,,hand label is blank
"f111r.30,+P0;H",f111r,,hand label is blank
"f111r.31,+P0;H",f111r,,hand label is blank
"f111r.32,+P0;H",f111r,,hand label is blank
"f111r.33,+P0;H",f111r,,hand label is blank
"f111r.34,+P0;H",f111r,,hand label is blank
"f111r.35,+P0;H",f111r,,hand label is blank
"f111r.36,+P0;H",f111r,,hand label is blank
"f111r.37,+P0;H",f111r,,hand label is blank
"f111r.38,+P0;H",f111r,,hand label is blank
"f111r.39,+P0;H",f111r,,hand label is blank
"f111r.40,+P0;H",f111r,,hand label is blank
"f111r.41,+P0;H",f111r,,hand label is blank
"f111r.42,+P0;H",f111r,,hand label is blank
"f111r.43,+P0;H",f111r,,hand label is blank
"f111r.44,+P0;H",f111r,,hand label is blank
"f111r.45,+P0;H",f111r,,hand label is blank
"f111r.46,+P0;H",f111r,,hand label is blank
"f111r.47,+P0;H",f111r,,hand label is blank
"f111r.48,+P0;H",f111r,,hand label is blank
"f111r.49,+P0;H",f111r,,hand label is blank
"f111r.50,+P0;H",f111r,,hand label is blank
"f111r.51,+P0;H",f111r,,hand label is blank
"f111r.52,+P0;H",f111r,,hand label is blank
"f111r.53,+P0;H",f111r,,hand label is blank
"f111r.54,+P0;H",f111r,,hand label is blank
"f111v.1,@P0;H",f111v,,hand label is blank
"f111v.2,+P0;H",f111v,,hand label is blank
"f111v.3,+P0;H",f111v,,hand label is blank
"f111v.4,+P0;H",f111v,,hand label is blank
"f111v.5,+P0;H",f111v,,hand label is blank
"f111v.6,+P0;H",f111v,,hand label is blank
"f111v.7,+P0;H",f111v,,hand label is blank
"f111v.8,+P0;H",f111v,,hand label is blank
"f111v.9,+P0;H",f111v,,hand label is blank
"f111v.10,+P0;H",f111v,,hand label is blank
"f111v.11,+P0;H",f111v,,hand label is blank
"f111v.12,+P0;H",f111v,,hand label is blank
"f111v.13,+P0;H",f111v,,hand label is blank
"f111v.14,+P0;H",f111v,,hand label is blank
"f111v.15,+P0;H",f111v,,hand label is blank
"f111v.16,+P0;H",f111v,,hand label is blank
"f111v.17,+P0;H",f111v,,hand label is blank
"f111v.18,+P0;H",f111v,,hand label is blank
"f111v.19,+P0;H",f111v,,hand label is blank
"f111v.20,+P0;H",f111v,,hand label is blank
"f111v.21,+P0;H",f111v,,hand label is blank
"f111v.22,+P0;H",f111v,,hand label is blank
"f111v.23,+P0;H",f111v,,hand label is blank
"f111v.24,+P0;H",f111v,,hand label is blank
"f111v.25,+P0;H",f111v,,hand label is blank
"f111v.26,+P0;H",f111v,,hand label is blank
"f111v.27,+P0;H",f111v,,hand label is blank
"f111v.28,+P0;H",f111v,,hand label is blank
"f111v.29,+P0;H",f111v,,hand label is blank
"f111v.30,+P0;H",f111v,,hand label is blank
"f111v.31,+P0;H",f111v,,hand label is blank
"f111v.32,+P0;H",f111v,,hand label is blank
"f111v.33,+P0;H",f111v,,hand label is blank
"f111v.34,+P0;H",f111v,,hand label is blank
"f111v.35,+P0;H",f111v,,hand label is blank
"f111v.36,+P0;H",f111v,,hand label is blank
"f111v.37,+P0;H",f111v,,hand label is blank
"f111v.38,+P0;H",f111v,,hand label is blank
"f111v.39,+P0;H",f111v,,hand label is blank
"f111v.40,+P0;H",f111v,,hand label is blank
"f111v.41,+P0;H",f111v,,hand label is blank
"f111v.42,+P0;H",f111v,,hand label is blank
"f111v.43,+P0;H",f111v,,hand label is blank
"f111v.44,+P0;H",f111v,,hand label is blank
"f111v.45,+P0;H",f111v,,hand label is blank
"f111v.46,+P0;H",f111v,,hand label is blank
"f111v.47,+P0;H",f111v,,hand label is blank
"f111v.48,+P0;H",f111v,,hand label is blank
"f111v.49,+P0;H",f111v,,hand label is blank
"f111v.50,+P0;H",f111v,,hand label is blank
"f111v.51,+P0;H",f111v,,hand label is blank
"f112r.1,@P0;H",f112r,,hand label is blank
"f112r.2,+P0;H",f112r,,hand label is blank
"f112r.3,+P0;H",f112r,,hand label is blank
"f112r.4,+P0;H",f112r,,hand label is blank
"f112r.5,+P0;H",f112r,,hand label is blank
"f112r.6,+P0;H",f112r,,hand label is blank
"f112r.7,+P0;H",f112r,,hand label is blank
"f112r.8,+P0;H",f112r,,hand label is blank
"f112r.9,+P0;H",f112r,,hand label is blank
"f112r.10,+P0;H",f112r,,hand label is blank
"f112r.11,+P0;H",f112r,,hand label is blank
"f112r.12,+P0;H",f112r,,hand label is blank
"f112r.13,+P0;H",f112r,,hand label is blank
"f112r.14,+P0;H",f112r,,hand label is blank
"f112r.15,+P0;H",f112r,,hand label is blank
"f112r.16,+P0;H",f112r,,hand label is blank
"f112r.17,+P0;H",f112r,,hand label is blank
"f112r.18,+P0;H",f112r,,hand label is blank
"f112r.19,+P0;H",f112r,,hand label is blank
"f112r.20,+P0;H",f112r,,hand label is blank
"f112r.21,+P0;H",f112r,,hand label is blank
"f112r.22,+P0;H",f112r,,hand label is blank
"f112r.23,+P0;H",f112r,,hand label is blank
"f112r.24,+P0;H",f112r,,hand label is blank
"f112r.25,+P0;H",f112r,,hand label is blank
"f112r.26,+P0;H",f112r,,hand label is blank
"f112r.27,+P0;H",f112r,,hand label is blank
"f112r.28,+P0;H",f112r,,hand label is blank
"f112r.29,+P0;H",f112r,,hand label is blank
"f112r.30,+P0;H",f112r,,hand label is blank
"f112r.31,+P0;H",f112r,,hand label is blank
"f112r.32,+P0;H",f112r,,hand label is blank
"f112r.33,+P0;H",f112r,,hand label is blank
"f112r.34,+P0;H",f112r,,hand label is blank
"f112r.35,+P0;H",f112r,,hand label is blank
"f112r.36,+P0;H",f112r,,hand label is blank
"f112r.37,+P0;H",f112r,,hand label is blank
"f112r.38,+P0;H",f112r,,hand label is blank
"f112r.39,+P0;H",f112r,,hand label is blank
"f112r.40,+P0;H",f112r,,hand label is blank
"f112r.41,+P0;H",f112r,,hand label is blank
"f112r.42,+P0;H",f112r,,hand label is blank
"f112r.43,+P0;H",f112r,,hand label is blank
"f112r.44,+P0;H",f112r,,hand label is blank
"f112r.46,+P0;H",f112r,,hand label is blank
"f112v.1,@P0;H",f112v,,hand label is blank
"f112v.2,+P0;H",f112v,,hand label is blank
"f112v.3,+P0;H",f112v,,hand label is blank
"f112v.4,+P0;H",f112v,,hand label is blank
"f112v.5,+P0;H",f112v,,hand label is blank
"f112v.6,+P0;H",f112v,,hand label is blank
"f112v.7,+P0;H",f112v,,hand label is blank
"f112v.8,+P0;H",f112v,,hand label is blank
"f112v.9,+P0;H",f112v,,hand label is blank
"f112v.10,+P0;H",f112v,,hand label is blank
"f112v.11,+P0;H",f112v,,hand label is blank
"f112v.12,+P0;H",f112v,,hand label is blank
"f112v.13,+P0;H",f112v,,hand label is blank
"f112v.14,+P0;H",f112v,,hand label is blank
"f112v.15,+P0;H",f112v,,hand label is blank
"f112v.16,+P0;H",f112v,,hand label is blank
"f112v.17,+P0;H",f112v,,hand label is blank
"f112v.18,+P0;H",f112v,,hand label is blank
"f112v.19,+P0;H",f112v,,hand label is blank
"f112v.20,+P0;H",f112v,,hand label is blank
"f112v.21,+P0;H",f112v,,hand label is blank
"f112v.22,+P0;H",f112v,,hand label is blank
"f112v.23,+P0;H",f112v,,hand label is blank
"f112v.24,+P0;H",f112v,,hand label is blank
"f112v.25,+P0;H",f112v,,hand label is blank
"f112v.26,+P0;H",f112v,,hand label is blank
"f112v.27,+P0;H",f112v,,hand label is blank
"f112v.28,+P0;H",f112v,,hand label is blank
"f112v.29,+P0;H",f112v,,hand label is blank
"f112v.30,+P0;H",f112v,,hand label is blank
"f112v.31,+P0;H",f112v,,hand label is blank
"f112v.32,+P0;H",f112v,,hand label is blank
"f112v.33,+P0;H",f112v,,hand label is blank
"f112v.34,+P0;H",f112v,,hand label is blank
"f112v.35,+P0;H",f112v,,hand label is blank
"f112v.36,+P0;H",f112v,,hand label is blank
"f112v.37,+P0;H",f112v,,hand label is blank
"f112v.38,+P0;H",f112v,,hand label is blank
"f112v.39,+P0;H",f112v,,hand label is blank
"f112v.40,+P0;H",f112v,,hand label is blank
"f112v.41,+P0;H",f112v,,hand label is blank
"f112v.42,+P0;H",f112v,,hand label is blank
"f112v.43,+P0;H",f112v,,hand label is blank
"f112v.44,+P0;H",f112v,,hand label is blank
"f112v.44a,+P0;H",f112v,,hand label is blank
"f112v.45,+P0;H",f112v,,hand label is blank
"f112v.47,+P0;H",f112v,,hand label is blank
"f113r.1,@P0;H",f113r,,hand label is blank
"f113r.2,+P0;H",f113r,,hand label is blank
"f113r.3,+P0;H",f113r,,hand label is blank
"f113r.4,+P0;H",f113r,,hand label is blank
"f113r.5,+P0;H",f113r,,hand label is blank
"f113r.6,+P0;H",f113r,,hand label is blank
"f113r.7,+P0;H",f113r,,hand label is blank
"f113r.8,+P0;H",f113r,,hand label is blank
"f113r.9,+P0;H",f113r,,hand label is blank
"f113r.10,+P0;H",f113r,,hand label is blank
"f113r.11,+P0;H",f113r,,hand label is blank
"f113r.12,+P0;H",f113r,,hand label is blank
"f113r.13,+P0;H",f113r,,hand label is blank
"f113r.14,+P0;H",f113r,,hand label is blank
"f113r.15,+P0;H",f113r,,hand label is blank
"f113r.16,+P0;H",f113r,,hand label is blank
"f113r.17,+P0;H",f113r,,hand label is blank
"f113r.18,+P0;H",f113r,,hand label is blank
"f113r.19,+P0;H",f113r,,hand label is blank
"f113r.20,+P0;H",f113r,,hand label is blank
"f113r.21,+P0;H",f113r,,hand label is blank
"f113r.22,+P0;H",f113r,,hand label is blank
"f113r.23,+P0;H",f113r,,hand label is blank
"f113r.24,+P0;H",f113r,,hand label is blank
"f113r.25,+P0;H",f113r,,hand label is blank
"f113r.26,+P0;H",f113r,,hand label is blank
"f113r.27,+P0;H",f113r,,hand label is blank
"f113r.28,+P0;H",f113r,,hand label is blank
"f113r.29,+P0;H",f113r,,hand label is blank
"f113r.30,+P0;H",f113r,,hand label is blank
"f113r.31,+P0;H",f113r,,hand label is blank
"f113r.32,+P0;H",f113r,,hand label is blank
"f113r.33,+P0;H",f113r,,hand label is blank
"f113r.34,+P0;H",f113r,,hand label is blank
"f113r.35,+P0;H",f113r,,hand label is blank
"f113r.36,+P0;H",f113r,,hand label is blank
"f113r.37,+P0;H",f113r,,hand label is blank
"f113r.38,+P0;H",f113r,,hand label is blank
"f113r.39,+P0;H",f113r,,hand label is blank
"f113r.40,+P0;H",f113r,,hand label is blank
"f113r.41,+P0;H",f113r,,hand label is blank
"f113r.42,+P0;H",f113r,,hand label is blank
"f113r.43,+P0;H",f113r,,hand label is blank
"f113r.44,+P0;H",f113r,,hand label is blank
"f113r.45,+P0;H",f113r,,hand label is blank
"f113r.46,+P0;H",f113r,,hand label is blank
"f113r.47,+P0;H",f113r,,hand label is blank
"f113r.48,+P0;H",f113r,,hand label is blank
"f113r.49,+P0;H",f113r,,hand label is blank
"f113r.50,+P0;H",f113r,,hand label is blank
"f113r.51,+P0;H",f113r,,hand label is blank
"f113v.1,@P0;H",f113v,,hand label is blank
"f113v.2,+P0;H",f113v,,hand label is blank
"f113v.3,+P0;H",f113v,,hand label is blank
"f113v.4,+P0;H",f113v,,hand label is blank
"f113v.5,+P0;H",f113v,,hand label is blank
"f113v.6,+P0;H",f113v,,hand label is blank
"f113v.7,+P0;H",f113v,,hand label is blank
"f113v.8,+P0;H",f113v,,hand label is blank
"f113v.9,+P0;H",f113v,,hand label is blank
"f113v.10,+P0;H",f113v,,hand label is blank
"f113v.11,+P0;H",f113v,,hand label is blank
"f113v.12,+P0;H",f113v,,hand label is blank
"f113v.13,+P0;H",f113v,,hand label is blank
"f113v.14,+P0;H",f113v,,hand label is blank
"f113v.15,+P0;H",f113v,,hand label is blank
"f113v.16,+P0;H",f113v,,hand label is blank
"f113v.17,+P0;H",f113v,,hand label is blank
"f113v.18,+P0;H",f113v,,hand label is blank
"f113v.19,+P0;H",f113v,,hand label is blank
"f113v.20,+P0;H",f113v,,hand label is blank
"f113v.21,+P0;H",f113v,,hand label is blank
"f113v.22,+P0;H",f113v,,hand label is blank
"f113v.23,+P0;H",f113v,,hand label is blank
"f113v.24,+P0;H",f113v,,hand label is blank
"f113v.25,+P0;H",f113v,,hand label is blank
"f113v.26,+P0;H",f113v,,hand label is blank
"f113v.27,+P0;H",f113v,,hand label is blank
"f113v.28,+P0;H",f113v,,hand label is blank
"f113v.29,+P0;H",f113v,,hand label is blank
"f113v.30,+P0;H",f113v,,hand label is blank
"f113v.31,+P0;H",f113v,,hand label is blank
"f113v.32,+P0;H",f113v,,hand label is blank
"f113v.33,+P0;H",f113v,,hand label is blank
"f113v.34,+P0;H",f113v,,hand label is blank
"f113v.35,+P0;H",f113v,,hand label is blank
"f113v.36,+P0;H",f113v,,hand label is blank
"f113v.37,+P0;H",f113v,,hand label is blank
"f113v.38,+P0;H",f113v,,hand label is blank
"f113v.39,+P0;H",f113v,,hand label is blank
"f113v.40,+P0;H",f113v,,hand label is blank
"f113v.41,+P0;H",f113v,,hand label is blank
"f113v.42,+P0;H",f113v,,hand label is blank
"f113v.43,+P0;H",f113v,,hand label is blank
"f113v.44,+P0;H",f113v,,hand label is blank
"f113v.45,+P0;H",f113v,,hand label is blank
"f113v.46,+P0;H",f113v,,hand label is blank
"f113v.47,+P0;H",f113v,,hand label is blank
"f113v.48,+P0;H",f113v,,hand label is blank
"f113v.49,+P0;H",f113v,,hand label is blank
"f114r.1,@P0;H",f114r,,hand label is blank
"f114r.2,+P0;H",f114r,,hand label is blank
"f114r.3,+P0;H",f114r,,hand label is blank
"f114r.4,+P0;H",f114r,,hand label is blank
"f114r.5,+P0;H",f114r,,hand label is blank
"f114r.6,+P0;H",f114r,,hand label is blank
"f114r.7,+P0;H",f114r,,hand label is blank
"f114r.8,+P0;H",f114r,,hand label is blank
"f114r.9,+P0;H",f114r,,hand label is blank
"f114r.10,+P0;H",f114r,,hand label is blank
"f114r.11,+P0;H",f114r,,hand label is blank
"f114r.12,+P0;H",f114r,,hand label is blank
"f114r.13,+P0;H",f114r,,hand label is blank
"f114r.14,+P0;H",f114r,,hand label is blank
"f114r.15,+P0;H",f114r,,hand label is blank
"f114r.16,+P0;H",f114r,,hand label is blank
"f114r.17,+P0;H",f114r,,hand label is blank
"f114r.18,+P0;H",f114r,,hand label is blank
"f114r.19,+P0;H",f114r,,hand label is blank
"f114r.20,+P0;H",f114r,,hand label is blank
"f114r.21,+P0;H",f114r,,hand label is blank
"f114r.22,+P0;H",f114r,,hand label is blank
"f114r.23,+P0;H",f114r,,hand label is blank
"f114r.24,+P0;H",f114r,,hand label is blank
"f114r.25,+P0;H",f114r,,hand label is blank
"f114r.26,+P0;H",f114r,,hand label is blank
"f114r.27,+P0;H",f114r,,hand label is blank
"f114r.28,+P0;H",f114r,,hand label is blank
"f114r.29,+P0;H",f114r,,hand label is blank
"f114r.30,+P0;H",f114r,,hand label is blank
"f114r.31,+P0;H",f114r,,hand label is blank
"f114r.32,+P0;H",f114r,,hand label is blank
"f114r.33,+P0;H",f114r,,hand label is blank
"f114r.34,+Pr;H",f114r,,hand label is blank
"f114r.35,*P0;H",f114r,,hand label is blank
"f114r.36,+P0;H",f114r,,hand label is blank
"f114r.37,+P0;H",f114r,,hand label is blank
"f114r.38,+P0;H",f114r,,hand label is blank
"f114r.39,+P0;H",f114r,,hand label is blank
"f114r.40,+P0;H",f114r,,hand label is blank
"f114r.41,+P0;H",f114r,,hand label is blank
"f114r.42,+P0;H",f114r,,hand label is blank
"f114r.43,+P0;H",f114r,,hand label is blank
"f114r.44,+P0;H",f114r,,hand label is blank
"f114r.45,+P0;H",f114r,,hand label is blank
"f114v.1,@P0;H",f114v,,hand label is blank
"f114v.2,+P0;H",f114v,,hand label is blank
"f114v.3,+P0;H",f114v,,hand label is blank
"f114v.4,+P0;H",f114v,,hand label is blank
"f114v.5,+P0;H",f114v,,hand label is blank
"f114v.6,+P0;H",f114v,,hand label is blank
"f114v.7,+P0;H",f114v,,hand label is blank
"f114v.8,+P0;H",f114v,,hand label is blank
"f114v.9,+P0;H",f114v,,hand label is blank
"f114v.10,+P0;H",f114v,,hand label is blank
"f114v.11,+P0;H",f114v,,hand label is blank
"f114v.12,+P0;H",f114v,,hand label is blank
"f114v.13,+P0;H",f114v,,hand label is blank
"f114v.14,+P0;H",f114v,,hand label is blank
"f114v.15,+P0;H",f114v,,hand label is blank
"f114v.16,+P0;H",f114v,,hand label is blank
"f114v.17,+P0;H",f114v,,hand label is blank
"f114v.18,+P0;H",f114v,,hand label is blank
"f114v.19,+P0;H",f114v,,hand label is blank
"f114v.20,+P0;H",f114v,,hand label is blank
"f114v.21,+P0;H",f114v,,hand label is blank
"f114v.22,+P0;H",f114v,,hand label is blank
"f114v.23,+P0;H",f114v,,hand label is blank
"f114v.24,+P0;H",f114v,,hand label is blank
"f114v.25,+P0;H",f114v,,hand label is blank
"f114v.26,+P0;H",f114v,,hand label is blank
"f114v.27,+P0;H",f114v,,hand label is blank
"f114v.28,+P0;H",f114v,,hand label is blank
"f114v.29,+P0;H",f114v,,hand label is blank
"f114v.30,+P0;H",f114v,,hand label is blank
"f114v.31,+P0;H",f114v,,hand label is blank
"f114v.32,+P0;H",f114v,,hand label is blank
"f114v.33,+P0;H",f114v,,hand label is blank
"f114v.34,+P0;H",f114v,,hand label is blank
"f114v.35,+P0;H",f114v,,hand label is blank
"f114v.36,+P0;H",f114v,,hand label is blank
"f114v.37,+P0;H",f114v,,hand label is blank
"f114v.38,+P0;H",f114v,,hand label is blank
"f114v.39,+P0;H",f114v,,hand label is blank
"f114v.40,+P0;H",f114v,,hand label is blank
"f114v.41,+P0;H",f114v,,hand label is blank
"f115r.1,@P0;H",f115r,,hand label is blank
"f115r.2,+P0;H",f115r,,hand label is blank
"f115r.3,+P0;H",f115r,,hand label is blank
"f115r.4,+P0;H",f115r,,hand label is blank
"f115r.5,+P0;H",f115r,,hand label is blank
"f115r.6,+P0;H",f115r,,hand label is blank
"f115r.7,+P0;H",f115r,,hand label is blank
"f115r.8,+P0;H",f115r,,hand label is blank
"f115r.9,+P0;H",f115r,,hand label is blank
"f115r.10,+P0;H",f115r,,hand label is blank
"f115r.11,+P0;H",f115r,,hand label is blank
"f115r.12,+P0;H",f115r,,hand label is blank
"f115r.13,+P0;H",f115r,,hand label is blank
"f115r.14,+P0;H",f115r,,hand label is blank
"f115r.15,+P0;H",f115r,,hand label is blank
"f115r.16,+P0;H",f115r,,hand label is blank
"f115r.17,+P0;H",f115r,,hand label is blank
"f115r.18,+P0;H",f115r,,hand label is blank
"f115r.19,+P0;H",f115r,,hand label is blank
"f115r.20,+P0;H",f115r,,hand label is blank
"f115r.21,+P0;H",f115r,,hand label is blank
"f115r.22,+P0;H",f115r,,hand label is blank
"f115r.23,+P0;H",f115r,,hand label is blank
"f115r.24,+P0;H",f115r,,hand label is blank
"f115r.25,+P0;H",f115r,,hand label is blank
"f115r.26,+P0;H",f115r,,hand label is blank
"f115r.27,+P0;H",f115r,,hand label is blank
"f115r.28,+P0;H",f115r,,hand label is blank
"f115r.29,+P0;H",f115r,,hand label is blank
"f115r.30,+P0;H",f115r,,hand label is blank
"f115r.31,+P0;H",f115r,,hand label is blank
"f115r.32,+P0;H",f115r,,hand label is blank
"f115r.33,+P0;H",f115r,,hand label is blank
"f115r.34,+P0;H",f115r,,hand label is blank
"f115r.35,+P0;H",f115r,,hand label is blank
"f115r.36,+P0;H",f115r,,hand label is blank
"f115r.37,+P0;H",f115r,,hand label is blank
"f115r.38,+P0;H",f115r,,hand label is blank
"f115r.39,+P0;H",f115r,,hand label is blank
"f115r.40,+P0;H",f115r,,hand label is blank
"f115r.41,+P0;H",f115r,,hand label is blank
"f115r.42,+P0;H",f115r,,hand label is blank
"f115r.43,+P0;H",f115r,,hand label is blank
"f115r.44,+P0;H",f115r,,hand label is blank
"f115r.45,+P0;H",f115r,,hand label is blank
"f115v.1,@P0;H",f115v,,hand label is blank
"f115v.2,+P0;H",f115v,,hand label is blank
"f115v.3,+P0;H",f115v,,hand label is blank
"f115v.4,+P0;H",f115v,,hand label is blank
"f115v.5,+P0;H",f115v,,hand label is blank
"f115v.6,+P0;H",f115v,,hand label is blank
"f115v.7,+P0;H",f115v,,hand label is blank
"f115v.8,+P0;H",f115v,,hand label is blank
"f115v.9,+P0;H",f115v,,hand label is blank
"f115v.10,+P0;H",f115v,,hand label is blank
"f115v.11,+P0;H",f115v,,hand label is blank
"f115v.12,+P0;H",f115v,,hand label is blank
"f115v.13,+P0;H",f115v,,hand label is blank
"f115v.14,+P0;H",f115v,,hand label is blank
"f115v.15,+P0;H",f115v,,hand label is blank
"f115v.16,+P0;H",f115v,,hand label is blank
"f115v.17,+P0;H",f115v,,hand label is blank
"f115v.18,+P0;H",f115v,,hand label is blank
"f115v.19,+P0;H",f115v,,hand label is blank
"f115v.20,+P0;H",f115v,,hand label is blank
"f115v.21,+P0;H",f115v,,hand label is blank
"f115v.22,+P0;H",f115v,,hand label is blank
"f115v.23,+P0;H",f115v,,hand label is blank
"f115v.24,+P0;H",f115v,,hand label is blank
"f115v.25,+P0;H",f115v,,hand label is blank
"f115v.26,+P0;H",f115v,,hand label is blank
"f115v.27,+P0;H",f115v,,hand label is blank
"f115v.28,+P0;H",f115v,,hand label is blank
"f115v.29,+P0;H",f115v,,hand label is blank
"f115v.30,+P0;H",f115v,,hand label is blank
"f115v.31,+P0;H",f115v,,hand label is blank
"f115v.32,+P0;H",f115v,,hand label is blank
"f115v.33,+P0;H",f115v,,hand label is blank
"f115v.34,+P0;H",f115v,,hand label is blank
"f115v.35,+P0;H",f115v,,hand label is blank
"f115v.36,+P0;H",f115v,,hand label is blank
"f115v.37,+P0;H",f115v,,hand label is blank
"f115v.38,+P0;H",f115v,,hand label is blank
"f115v.39,+P0;H",f115v,,hand label is blank
"f115v.40,+P0;H",f115v,,hand label is blank
"f115v.41,+P0;H",f115v,,hand label is blank
"f115v.42,+P0;H",f115v,,hand label is blank
"f115v.43,+P0;H",f115v,,hand label is blank
"f115v.44,+P0;H",f115v,,hand label is blank
"f115v.45,+P0;H",f115v,,hand label is blank
"f116r.1,@P0;H",f116r,,hand label is blank
"f116r.2,+P0;H",f116r,,hand label is blank
"f116r.3,+P0;H",f116r,,hand label is blank
"f116r.4,+P0;H",f116r,,hand label is blank
"f116r.5,+P0;H",f116r,,hand label is blank
"f116r.6,+P0;H",f116r,,hand label is blank
"f116r.7,+P0;H",f116r,,hand label is blank
"f116r.8,+P0;H",f116r,,hand label is blank
"f116r.9,+P0;H",f116r,,hand label is blank
"f116r.10,+P0;H",f116r,,hand label is blank
"f116r.11,+P0;H",f116r,,hand label is blank
"f116r.12,+P0;H",f116r,,hand label is blank
"f116r.13,+P0;H",f116r,,hand label is blank
"f116r.14,+P0;H",f116r,,hand label is blank
"f116r.15,+P0;H",f116r,,hand label is blank
"f116r.16,+P0;H",f116r,,hand label is blank
"f116r.17,+P0;H",f116r,,hand label is blank
"f116r.18,+P0;H",f116r,,hand label is blank
"f116r.19,+P0;H",f116r,,hand label is blank
"f116r.20,+P0;H",f116r,,hand label is blank
"f116r.21,+P0;H",f116r,,hand label is blank
"f116r.22,+P0;H",f116r,,hand label is blank
"f116r.23,+P0;H",f116r,,hand label is blank
"f116r.24,+P0;H",f116r,,hand label is blank
"f116r.25,+P0;H",f116r,,hand label is blank
"f116r.26,+P0;H",f116r,,hand label is blank
"f116r.27,+P0;H",f116r,,hand label is blank
"f116r.28,+P0;H",f116r,,hand label is blank
"f116r.29,+P0;H",f116r,,hand label is blank
"f116r.30,+P0;H",f116r,,hand label is blank
"f116r.31,+P0;H",f116r,,hand label is blank
"f116r.32,+P0;H",f116r,,hand label is blank
"f116r.33,+P0;H",f116r,,hand label is blank
"f116r.34,+P0;H",f116r,,hand label is blank
"f116r.35,+P0;H",f116r,,hand label is blank
"f116r.36,+P0;H",f116r,,hand label is blank
"f116r.37,+P0;H",f116r,,hand label is blank
"f116r.38,+P0;H",f116r,,hand label is blank
"f116r.39,+P0;H",f116r,,hand label is blank
"f116r.40,+P0;H",f116r,,hand label is blank
"f116r.41,+P0;H",f116r,,hand label is blank
"f116r.42,+P0;H",f116r,,hand label is blank
"f116r.43,+P0;H",f116r,,hand label is blank
"f116r.44,+P0;H",f116r,,hand label is blank
"f116r.45,+P0;H",f116r,,hand label is blank
"f116r.46,+P0;H",f116r,,hand label is blank
"f116r.47,+P0;H",f116r,,hand label is blank
"f116r.48,+P0;H",f116r,,hand label is blank
"f116r.49,+P0;H",f116r,,hand label is blank
"f116r.50,+P0;H",f116r,,hand label is blank
