section,token,section_share,overall_share
cosmological,podaiin,0.000392156862745098,0.0001316933126135855
cosmological,poiin,0.000392156862745098,7.90159875681513e-05
cosmological,pol,0.000784313725490196,0.0006321279005452104
cosmological,poldaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,polkchy,0.000392156862745098,2.6338662522717095e-05
cosmological,poraiiindy,0.000392156862745098,2.6338662522717095e-05
cosmological,pshdal,0.000392156862745098,2.6338662522717095e-05
cosmological,pshody,0.000392156862745098,2.6338662522717095e-05
cosmological,qckhear,0.000392156862745098,2.6338662522717095e-05
cosmological,qckhy,0.000392156862745098,5.267732504543419e-05
cosmological,qeeor,0.000392156862745098,2.6338662522717095e-05
cosmological,qetal,0.000392156862745098,5.267732504543419e-05
cosmological,qety,0.000392156862745098,5.267732504543419e-05
cosmological,qoaiin,0.000784313725490196,0.0006057892380224932
cosmological,qoar,0.000392156862745098,0.0003160639502726052
cosmological,qochey,0.000392156862745098,0.0001580319751363026
cosmological,qockheey,0.000392156862745098,0.00010535465009086838
cosmological,qockhhy,0.000392156862745098,2.6338662522717095e-05
cosmological,qocthey,0.000392156862745098,0.0001316933126135855
cosmological,qodaiin,0.00196078431372549,0.001106223825954118
cosmological,qodain,0.000784313725490196,0.00028972528774988805
cosmological,qodar,0.001176470588235294,0.00028972528774988805
cosmological,qody,0.000784313725490196,0.00044775726288619064
cosmological,qoedy,0.001176470588235294,0.00010535465009086838
cosmological,qoeear,0.000392156862745098,5.267732504543419e-05
cosmological,qoeedy,0.000784313725490196,0.000526773250454342
cosmological,qoeeey,0.000392156862745098,0.0001843706376590197
cosmological,qoeeokaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,qoeey,0.000784313725490196,0.00039507993784075645
cosmological,qoekedy,0.000392156862745098,5.267732504543419e-05
cosmological,qoeol,0.000392156862745098,0.0001316933126135855
cosmological,qofod,0.000392156862745098,2.6338662522717095e-05
cosmological,qokaiin,0.006666666666666667,0.006900729580951879
cosmological,qokain,0.002352941176470588,0.00734848684383807
cosmological,qokal,0.0058823529411764705,0.005030684541838966
cosmological,qokam,0.000392156862745098,0.0006584665630679274
cosmological,qokar,0.007450980392156863,0.004003476703452999
cosmological,qokchdy,0.001568627450980392,0.0014749651012721575
cosmological,qokchedy,0.000392156862745098,0.0010272078383859668
cosmological,qokchey,0.000392156862745098,0.0007901598756815129
cosmological,qokchshy,0.000392156862745098,2.6338662522717095e-05
cosmological,qokchy,0.000784313725490196,0.0018173677140674797
cosmological,qokear,0.000392156862745098,0.0001580319751363026
cosmological,qokechy,0.000392156862745098,0.00034240261279532225
cosmological,qokedy,0.000784313725490196,0.00716411620617905
cosmological,qokeeashdy,0.000392156862745098,2.6338662522717095e-05
cosmological,qokeedy,0.001176470588235294,0.008033292069428714
cosmological,qokeeey,0.000784313725490196,0.0006848052255906445
cosmological,qokees,0.000392156862745098,0.00021070930018173676
cosmological,qokeey,0.00196078431372549,0.008112308056996866
cosmological,qokeody,0.001176470588235294,0.000842837200726947
cosmological,qokeol,0.000784313725490196,0.001369610451181289
cosmological,qokey,0.000392156862745098,0.0028182368899307294
cosmological,qoko,0.000784313725490196,0.00023704796270445386
cosmological,qokoaiis,0.000392156862745098,2.6338662522717095e-05
cosmological,qokody,0.000392156862745098,0.00023704796270445386
cosmological,qokol,0.00196078431372549,0.002765559564885295
cosmological,qokshedy,0.000392156862745098,0.00028972528774988805
cosmological,qokshey,0.001568627450980392,0.00021070930018173676
cosmological,qoky,0.00196078431372549,0.003871783390839413
cosmological,qolchy,0.000392156862745098,5.267732504543419e-05
cosmological,qolkeey,0.000392156862745098,0.0001580319751363026
cosmological,qoody,0.000392156862745098,2.6338662522717095e-05
cosmological,qoolkaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,qooto,0.000392156862745098,2.6338662522717095e-05
cosmological,qopaiin,0.000392156862745098,0.0001580319751363026
cosmological,qopar,0.000784313725490196,0.0001316933126135855
cosmological,qopary,0.000392156862745098,2.6338662522717095e-05
cosmological,qopchchs,0.000392156862745098,2.6338662522717095e-05
cosmological,qopchd,0.000392156862745098,2.6338662522717095e-05
cosmological,qopchedy,0.000392156862745098,0.000842837200726947
cosmological,qopcheeody,0.000392156862745098,2.6338662522717095e-05
cosmological,qopcheey,0.000784313725490196,0.00010535465009086838
cosmological,qopcher,0.000392156862745098,2.6338662522717095e-05
cosmological,qopchesy,0.000392156862745098,2.6338662522717095e-05
cosmological,qopchey,0.000392156862745098,0.000263386625227171
cosmological,qopchol,0.000784313725490196,0.0001580319751363026
cosmological,qopchy,0.001176470588235294,0.00028972528774988805
cosmological,qopor,0.000392156862745098,0.00010535465009086838
cosmological,qopy,0.000392156862745098,0.0001580319751363026
cosmological,qopydaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,qor,0.000392156862745098,0.0006057892380224932
cosmological,qoseey,0.000392156862745098,2.6338662522717095e-05
cosmological,qotaiin,0.0035294117647058825,0.0020807543392946507
cosmological,qotaiior,0.000392156862745098,2.6338662522717095e-05
cosmological,qotain,0.000784313725490196,0.001685674401453894
cosmological,qotair,0.000392156862745098,0.0001580319751363026
cosmological,qotal,0.00196078431372549,0.0015539810888403087
cosmological,qotam,0.000392156862745098,0.0003160639502726052
cosmological,qotar,0.003137254901960784,0.0016593357389311772
cosmological,qotchd,0.000392156862745098,0.00010535465009086838
cosmological,qotchdain,0.000392156862745098,2.6338662522717095e-05
cosmological,qotchdy,0.001176470588235294,0.0006057892380224932
cosmological,qotchedar,0.000392156862745098,5.267732504543419e-05
cosmological,qotchedy,0.000392156862745098,0.0006321279005452104
cosmological,qotchey,0.000392156862745098,0.0005004345879316248
cosmological,qotchy,0.000392156862745098,0.0016593357389311772
cosmological,qotedaiin,0.000392156862745098,7.90159875681513e-05
cosmological,qotedain,0.000392156862745098,2.6338662522717095e-05
cosmological,qotedar,0.000392156862745098,7.90159875681513e-05
cosmological,qotedy,0.000784313725490196,0.002396818289567256
cosmological,qoteedy,0.000392156862745098,0.001949061026681065
cosmological,qoteeody,0.000392156862745098,0.0001580319751363026
cosmological,qoteeos,0.000392156862745098,7.90159875681513e-05
cosmological,qoteey,0.001568627450980392,0.001106223825954118
cosmological,qoteody,0.000784313725490196,0.0003160639502726052
cosmological,qoteol,0.000392156862745098,0.0003160639502726052
cosmological,qoteor,0.000392156862745098,0.0001316933126135855
cosmological,qoteshy,0.000392156862745098,2.6338662522717095e-05
cosmological,qotey,0.000392156862745098,0.0006321279005452104
cosmological,qotol,0.000784313725490196,0.0012379171385677036
cosmological,qotom,0.000392156862745098,2.6338662522717095e-05
cosmological,qotor,0.000784313725490196,0.0007638212131587958
cosmological,qoty,0.00196078431372549,0.0022914636394763873
cosmological,qtchedy,0.000392156862745098,2.6338662522717095e-05
cosmological,r,0.006666666666666667,0.0026075275897489924
cosmological,raiin,0.000784313725490196,0.0019753996892037822
cosmological,ral,0.000392156862745098,0.00044775726288619064
cosmological,ralkchedy,0.000392156862745098,2.6338662522717095e-05
cosmological,ramshy,0.000392156862745098,2.6338662522717095e-05
cosmological,raraldy,0.000392156862745098,2.6338662522717095e-05
cosmological,rkedam,0.000392156862745098,2.6338662522717095e-05
cosmological,rkeeo,0.000392156862745098,2.6338662522717095e-05
cosmological,rolkam,0.000392156862745098,2.6338662522717095e-05
cosmological,s,0.006666666666666667,0.00671635894329286
cosmological,sa,0.000392156862745098,0.00010535465009086838
cosmological,saiin,0.001176470588235294,0.0037927674032712617
cosmological,saiir,0.000784313725490196,0.0001580319751363026
cosmological,saim,0.000392156862745098,5.267732504543419e-05
cosmological,saimchy,0.000392156862745098,2.6338662522717095e-05
cosmological,sain,0.001568627450980392,0.0017910290515447626
cosmological,sair,0.001568627450980392,0.0007374825506360788
cosmological,sakar,0.000392156862745098,2.6338662522717095e-05
cosmological,sal,0.001176470588235294,0.0014486264387494404
cosmological,saldam,0.000392156862745098,5.267732504543419e-05
cosmological,sam,0.001176470588235294,0.000263386625227171
cosmological,sar,0.004705882352941176,0.002212447651908236
cosmological,saral,0.000392156862745098,0.0001580319751363026
cosmological,sarar,0.000784313725490196,0.00010535465009086838
cosmological,sary,0.000392156862745098,0.00021070930018173676
cosmological,sarydy,0.000392156862745098,2.6338662522717095e-05
cosmological,sas,0.000392156862745098,5.267732504543419e-05
cosmological,schekol,0.000392156862745098,2.6338662522717095e-05
cosmological,scheor,0.000392156862745098,5.267732504543419e-05
cosmological,schsdy,0.000392156862745098,2.6338662522717095e-05
cosmological,scody,0.000392156862745098,2.6338662522717095e-05
cosmological,scseykcheol,0.000392156862745098,2.6338662522717095e-05
cosmological,seeey,0.000392156862745098,5.267732504543419e-05
cosmological,sh,0.000784313725490196,0.00039507993784075645
cosmological,shar,0.001176470588235294,0.0008955145257723813
cosmological,shchy,0.000784313725490196,0.0001316933126135855
cosmological,shckhor,0.000392156862745098,2.6338662522717095e-05
cosmological,shckhy,0.000784313725490196,0.0015803197513630258
cosmological,shcthdy,0.000392156862745098,2.6338662522717095e-05
cosmological,shd,0.000392156862745098,0.0001843706376590197
cosmological,shdaiin,0.000392156862745098,7.90159875681513e-05
cosmological,shdal,0.000392156862745098,0.00010535465009086838
cosmological,shdam,0.000392156862745098,2.6338662522717095e-05
cosmological,shdar,0.001176470588235294,0.00023704796270445386
cosmological,shdy,0.001568627450980392,0.0012115784760449865
cosmological,she,0.000392156862745098,0.0006584665630679274
cosmological,sheal,0.000392156862745098,0.0005004345879316248
cosmological,shed,0.000392156862745098,0.0004740959254089077
cosmological,shedaiin,0.002352941176470588,0.00039507993784075645
cosmological,shedor,0.000392156862745098,2.6338662522717095e-05
cosmological,shedy,0.0058823529411764705,0.0112466088972002
cosmological,shee,0.000392156862745098,0.00034240261279532225
cosmological,sheedal,0.000392156862745098,2.6338662522717095e-05
cosmological,sheedy,0.000784313725490196,0.002212447651908236
cosmological,sheeey,0.000784313725490196,0.0001580319751363026
cosmological,sheeody,0.000392156862745098,7.90159875681513e-05
cosmological,sheeor,0.000392156862745098,0.00023704796270445386
cosmological,shees,0.000392156862745098,0.00023704796270445386
cosmological,sheey,0.004705882352941176,0.0037927674032712617
cosmological,shekaiin,0.000392156862745098,5.267732504543419e-05
cosmological,shekchy,0.000392156862745098,0.0001316933126135855
cosmological,shekey,0.000392156862745098,0.0001316933126135855
cosmological,shekshol,0.000392156862745098,2.6338662522717095e-05
cosmological,sheky,0.000784313725490196,0.0009481918508178154
cosmological,sheo,0.000784313725490196,0.0012379171385677036
cosmological,sheodaiin,0.000392156862745098,0.0001316933126135855
cosmological,sheody,0.0027450980392156863,0.0013169331261358547
cosmological,sheokaiin,0.000392156862745098,5.267732504543419e-05
cosmological,sheol,0.002352941176470588,0.003002607527589749
cosmological,sheoly,0.000392156862745098,2.6338662522717095e-05
cosmological,sheor,0.000392156862745098,0.0013432717886585719
cosmological,sheos,0.000784313725490196,0.00044775726288619064
cosmological,sheosaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,shep,0.000392156862745098,2.6338662522717095e-05
cosmological,sher,0.000392156862745098,7.90159875681513e-05
cosmological,shes,0.000784313725490196,0.00034240261279532225
cosmological,shetchy,0.000392156862745098,5.267732504543419e-05
cosmological,sheteal,0.000392156862745098,2.6338662522717095e-05
cosmological,shety,0.000392156862745098,0.00023704796270445386
cosmological,shey,0.004313725490196078,0.007453841493928939
cosmological,shkal,0.000392156862745098,2.6338662522717095e-05
cosmological,shkchody,0.000392156862745098,2.6338662522717095e-05
cosmological,shkeal,0.000392156862745098,2.6338662522717095e-05
cosmological,shkechy,0.000392156862745098,2.6338662522717095e-05
cosmological,sho,0.00196078431372549,0.0034240261279532224
cosmological,shoaiin,0.000392156862745098,0.00010535465009086838
cosmological,shoar,0.000392156862745098,7.90159875681513e-05
cosmological,shocfhy,0.000392156862745098,5.267732504543419e-05
cosmological,shockhhy,0.000392156862745098,2.6338662522717095e-05
cosmological,shocthhy,0.000392156862745098,2.6338662522717095e-05
cosmological,shod,0.000392156862745098,0.00028972528774988805
cosmological,shodaiin,0.000784313725490196,0.0006057892380224932
cosmological,shodain,0.000392156862745098,0.0001316933126135855
cosmological,shody,0.001568627450980392,0.0014486264387494404
cosmological,shoekeal,0.000392156862745098,2.6338662522717095e-05
cosmological,shoifhy,0.000392156862745098,2.6338662522717095e-05
cosmological,shokeey,0.000392156862745098,7.90159875681513e-05
cosmological,shoky,0.000392156862745098,0.00021070930018173676
cosmological,shol,0.003137254901960784,0.004925329891748097
cosmological,sholschey,0.000392156862745098,2.6338662522717095e-05
cosmological,shopchey,0.000392156862745098,5.267732504543419e-05
cosmological,shopcho,0.000392156862745098,5.267732504543419e-05
cosmological,shor,0.0027450980392156863,0.0025548502647035586
cosmological,shoral,0.000392156862745098,2.6338662522717095e-05
cosmological,shotaiin,0.000392156862745098,5.267732504543419e-05
cosmological,shs,0.000392156862745098,0.0001316933126135855
cosmological,shshy,0.000392156862745098,2.6338662522717095e-05
cosmological,shy,0.00196078431372549,0.0028182368899307294
cosmological,shyy,0.000392156862745098,2.6338662522717095e-05
cosmological,skeeody,0.000392156862745098,2.6338662522717095e-05
cosmological,soaiin,0.000392156862745098,0.00010535465009086838
cosmological,socfchees,0.000392156862745098,2.6338662522717095e-05
cosmological,sodaiiin,0.000392156862745098,2.6338662522717095e-05
cosmological,soeos,0.000392156862745098,2.6338662522717095e-05
cosmological,soiis,0.000392156862745098,2.6338662522717095e-05
cosmological,soir,0.000392156862745098,2.6338662522717095e-05
cosmological,sol,0.001176470588235294,0.0019753996892037822
cosmological,solaiin,0.000392156862745098,5.267732504543419e-05
cosmological,solair,0.000392156862745098,2.6338662522717095e-05
cosmological,solal,0.000392156862745098,2.6338662522717095e-05
cosmological,soly,0.000392156862745098,7.90159875681513e-05
cosmological,sor,0.001176470588235294,0.0015013037637948744
cosmological,sorain,0.000392156862745098,5.267732504543419e-05
cosmological,sory,0.000392156862745098,0.0001316933126135855
cosmological,sos,0.000392156862745098,0.0001843706376590197
cosmological,sosees,0.000392156862745098,2.6338662522717095e-05
cosmological,t,0.00196078431372549,0.000263386625227171
cosmological,taedaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,taiin,0.001176470588235294,0.001106223825954118
cosmological,taikhy,0.000392156862745098,2.6338662522717095e-05
cosmological,taiky,0.000392156862745098,2.6338662522717095e-05
cosmological,tain,0.000392156862745098,0.0004214186003634735
cosmological,tair,0.000392156862745098,0.00034240261279532225
cosmological,tairoor,0.000392156862745098,2.6338662522717095e-05
cosmological,tal,0.00196078431372549,0.000526773250454342
cosmological,tam,0.000392156862745098,0.0001316933126135855
cosmological,tar,0.002352941176470588,0.001132562488476835
cosmological,taral,0.000392156862745098,5.267732504543419e-05
cosmological,tchdy,0.001176470588235294,0.00039507993784075645
cosmological,tchedy,0.00196078431372549,0.0008691758632496642
cosmological,tcheeos,0.000392156862745098,2.6338662522717095e-05
cosmological,tcheey,0.000392156862745098,0.0001580319751363026
cosmological,tcheod,0.000392156862745098,2.6338662522717095e-05
cosmological,tcheody,0.000392156862745098,0.0001580319751363026
cosmological,tchey,0.000784313725490196,0.0005794505754997761
cosmological,tchol,0.000392156862745098,0.00034240261279532225
cosmological,tchor,0.000392156862745098,0.0005004345879316248
cosmological,tchy,0.000392156862745098,0.0006057892380224932
cosmological,te,0.000392156862745098,5.267732504543419e-05
cosmological,tedas,0.000392156862745098,2.6338662522717095e-05
cosmological,tedy,0.000392156862745098,0.001106223825954118
cosmological,teeody,0.000392156862745098,0.00010535465009086838
cosmological,teeos,0.000392156862745098,7.90159875681513e-05
cosmological,teodar,0.000392156862745098,7.90159875681513e-05
cosmological,teodkaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,teody,0.000784313725490196,0.00021070930018173676
cosmological,teodyteytar,0.000392156862745098,2.6338662522717095e-05
cosmological,tesaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,tey,0.001176470588235294,0.00028972528774988805
cosmological,to,0.000392156862745098,5.267732504543419e-05
cosmological,toal,0.000392156862745098,2.6338662522717095e-05
cosmological,tochody,0.000392156862745098,2.6338662522717095e-05
cosmological,tody,0.000392156862745098,0.00021070930018173676
cosmological,toeeedchy,0.000392156862745098,2.6338662522717095e-05
cosmological,tol,0.002352941176470588,0.0012642558010904207
cosmological,tor,0.000392156862745098,0.0006057892380224932
cosmological,toror,0.000392156862745098,5.267732504543419e-05
cosmological,tshdcsey,0.000392156862745098,2.6338662522717095e-05
cosmological,tshed,0.000392156862745098,5.267732504543419e-05
cosmological,tshedal,0.000392156862745098,2.6338662522717095e-05
cosmological,tshey,0.000392156862745098,0.00023704796270445386
cosmological,tshy,0.000392156862745098,0.0001316933126135855
cosmological,v,0.0027450980392156863,0.0001843706376590197
cosmological,vo,0.000392156862745098,2.6338662522717095e-05
cosmological,vs,0.000392156862745098,2.6338662522717095e-05
cosmological,x,0.002352941176470588,0.00023704796270445386
cosmological,xsl,0.000392156862745098,2.6338662522717095e-05
cosmological,y,0.006274509803921568,0.004635604603998209
cosmological,yaiin,0.000392156862745098,0.0001580319751363026
cosmological,ychedy,0.001176470588235294,0.00034240261279532225
cosmological,ycheeo,0.000392156862745098,0.00021070930018173676
cosmological,ycheeody,0.000392156862745098,5.267732504543419e-05
cosmological,ycheeytydaiin,0.000392156862745098,2.6338662522717095e-05
cosmological,ycheo,0.000392156862745098,0.00039507993784075645
cosmological,ychey,0.001568627450980392,0.00044775726288619064
cosmological,ychor,0.000392156862745098,0.0004214186003634735
cosmological,ycseol,0.000392156862745098,2.6338662522717095e-05
cosmological,ydaiil,0.000392156862745098,2.6338662522717095e-05
cosmological,ydy,0.000784313725490196,0.00021070930018173676
cosmological,yekey,0.000392156862745098,2.6338662522717095e-05
cosmological,yfcheodly,0.000392156862745098,2.6338662522717095e-05
cosmological,ykady,0.000392156862745098,2.6338662522717095e-05
cosmological,ykaiin,0.0058823529411764705,0.0011852398135222693
cosmological,ykain,0.001176470588235294,0.000263386625227171
cosmological,ykairolky,0.000392156862745098,2.6338662522717095e-05
cosmological,ykal,0.000784313725490196,0.0004214186003634735
cosmological,ykaldy,0.000392156862745098,2.6338662522717095e-05
cosmological,ykalkain,0.000392156862745098,2.6338662522717095e-05
cosmological,ykalo,0.000392156862745098,2.6338662522717095e-05
cosmological,ykar,0.0035294117647058825,0.0009481918508178154
cosmological,ykay,0.000392156862745098,2.6338662522717095e-05
cosmological,ykchal,0.000392156862745098,2.6338662522717095e-05
cosmological,ykched,0.000392156862745098,2.6338662522717095e-05
cosmological,ykchedy,0.000392156862745098,0.0001843706376590197
cosmological,ykcho,0.000392156862745098,0.0001580319751363026
cosmological,ykchy,0.000784313725490196,0.0005794505754997761
cosmological,ykeal,0.000392156862745098,2.6338662522717095e-05
cosmological,ykechody,0.000392156862745098,2.6338662522717095e-05
cosmological,ykedy,0.000392156862745098,0.0006057892380224932
cosmological,ykeealar,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeed,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeedy,0.000392156862745098,0.0007901598756815129
cosmological,ykeeedy,0.000784313725490196,0.00010535465009086838
cosmological,ykeeeedaiir,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeeeochy,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeeo,0.000784313725490196,0.0001843706376590197
cosmological,ykeeody,0.000784313725490196,0.0003160639502726052
cosmological,ykeeol,0.000392156862745098,0.00034240261279532225
cosmological,ykeeos,0.000392156862745098,7.90159875681513e-05
cosmological,ykees,0.000392156862745098,0.00010535465009086838
cosmological,ykeeshy,0.000392156862745098,5.267732504543419e-05
cosmological,ykeey,0.001568627450980392,0.0015276424263175915
cosmological,ykemy,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeody,0.000784313725490196,0.0004214186003634735
cosmological,ykeoees,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeol,0.000784313725490196,0.00039507993784075645
cosmological,ykes,0.000392156862745098,2.6338662522717095e-05
cosmological,ykeshy,0.000392156862745098,2.6338662522717095e-05
cosmological,ykey,0.000392156862745098,0.00021070930018173676
cosmological,ykeydy,0.000392156862745098,2.6338662522717095e-05
cosmological,ykor,0.000392156862745098,0.00028972528774988805
cosmological,yky,0.000784313725490196,0.0005004345879316248
cosmological,ykyral,0.000392156862745098,2.6338662522717095e-05
cosmological,ylchedor,0.000392156862745098,2.6338662522717095e-05
cosmological,ylcho,0.000392156862745098,2.6338662522717095e-05
cosmological,yochedy,0.000392156862745098,2.6338662522717095e-05
cosmological,yokal,0.000392156862745098,2.6338662522717095e-05
cosmological,yol,0.000392156862745098,5.267732504543419e-05
cosmological,ypar,0.000392156862745098,0.00010535465009086838
cosmological,ypchdy,0.000392156862745098,0.0001580319751363026
cosmological,ypchery,0.000392156862745098,2.6338662522717095e-05
cosmological,ypchey,0.000784313725490196,0.0001316933126135855
cosmological,ypchor,0.000392156862745098,5.267732504543419e-05
cosmological,ypolol,0.000392156862745098,2.6338662522717095e-05
cosmological,ypshedy,0.000392156862745098,2.6338662522717095e-05
cosmological,ypsheor,0.000392156862745098,2.6338662522717095e-05
cosmological,ysheedy,0.000392156862745098,0.0001580319751363026
cosmological,ysheey,0.000392156862745098,0.000263386625227171
cosmological,ysheoar,0.000392156862745098,2.6338662522717095e-05
cosmological,yshey,0.000392156862745098,0.0003160639502726052
cosmological,yshol,0.000392156862745098,7.90159875681513e-05
cosmological,yta,0.000392156862745098,5.267732504543419e-05
cosmological,ytaiim,0.000392156862745098,2.6338662522717095e-05
cosmological,ytaiin,0.006274509803921568,0.001132562488476835
cosmological,ytaiir,0.000392156862745098,2.6338662522717095e-05
cosmological,ytaim,0.000392156862745098,2.6338662522717095e-05
cosmological,ytain,0.001568627450980392,0.00034240261279532225
cosmological,ytair,0.000784313725490196,7.90159875681513e-05
cosmological,ytal,0.001568627450980392,0.0005004345879316248
cosmological,ytaly,0.000392156862745098,0.0001316933126135855
cosmological,ytam,0.001176470588235294,0.00034240261279532225
cosmological,ytapy,0.000392156862745098,2.6338662522717095e-05
cosmological,ytar,0.003137254901960784,0.0006848052255906445
cosmological,ytarar,0.000392156862745098,2.6338662522717095e-05
cosmological,ytary,0.000392156862745098,2.6338662522717095e-05
cosmological,ytchcseey,0.000392156862745098,2.6338662522717095e-05
cosmological,ytchdy,0.000784313725490196,0.000263386625227171
cosmological,ytcheas,0.000392156862745098,2.6338662522717095e-05
cosmological,ytcheodar,0.000392156862745098,2.6338662522717095e-05
cosmological,ytcheodytor,0.000392156862745098,2.6338662522717095e-05
cosmological,ytchey,0.001568627450980392,0.0003160639502726052
cosmological,ytchol,0.000392156862745098,0.0001580319751363026
cosmological,ytchy,0.000784313725490196,0.000526773250454342
cosmological,ytdar,0.000392156862745098,2.6338662522717095e-05
cosmological,ytechy,0.000392156862745098,2.6338662522717095e-05
cosmological,ytedar,0.000392156862745098,7.90159875681513e-05
cosmological,ytedy,0.000784313725490196,0.0006321279005452104
cosmological,yteedy,0.001176470588235294,0.0007374825506360788
cosmological,yteeedy,0.000392156862745098,2.6338662522717095e-05
cosmological,yteeo,0.000784313725490196,7.90159875681513e-05
cosmological,yteeody,0.000784313725490196,0.00023704796270445386
cosmological,yteey,0.00392156862745098,0.0007374825506360788
cosmological,yteody,0.001568627450980392,0.0003687412753180394
cosmological,ytey,0.000784313725490196,0.00034240261279532225
cosmological,yto,0.000392156862745098,0.0001316933126135855
cosmological,ytody,0.001568627450980392,0.00023704796270445386
cosmological,ytoetear,0.000392156862745098,2.6338662522717095e-05
cosmological,ytor,0.000392156862745098,0.0003687412753180394
cosmological,ytory,0.000392156862745098,2.6338662522717095e-05
cosmological,ytshy,0.000392156862745098,7.90159875681513e-05
cosmological,yty,0.001568627450980392,0.0006321279005452104
cosmological,ytyda,0.000392156862745098,2.6338662522717095e-05
cosmological,yy,0.000392156862745098,2.6338662522717095e-05
herbal,a,8.758101243650377e-05,0.0001316933126135855
herbal,acthedy,8.758101243650377e-05,2.6338662522717095e-05
herbal,adeeody,8.758101243650377e-05,2.6338662522717095e-05
herbal,ador,8.758101243650377e-05,2.6338662522717095e-05
herbal,aey,8.758101243650377e-05,2.6338662522717095e-05
herbal,aicky,8.758101243650377e-05,2.6338662522717095e-05
herbal,aiicthy,8.758101243650377e-05,2.6338662522717095e-05
herbal,aiiin,0.0003503240497460151,0.001079885163431401
herbal,aiim,8.758101243650377e-05,7.90159875681513e-05
herbal,aiin,0.009458749343142408,0.012379171385677035
herbal,aiir,0.0003503240497460151,0.0006057892380224932
herbal,aiirchar,8.758101243650377e-05,2.6338662522717095e-05
herbal,aiis,8.758101243650377e-05,7.90159875681513e-05
herbal,aikhy,8.758101243650377e-05,5.267732504543419e-05
herbal,aim,0.00017516202487300754,0.0001843706376590197
herbal,ain,0.0010509721492380452,0.002423156952089973
herbal,ainy,8.758101243650377e-05,5.267732504543419e-05
herbal,air,0.0009633911368015414,0.001949061026681065
herbal,aithy,8.758101243650377e-05,0.0001316933126135855
herbal,akarar,8.758101243650377e-05,2.6338662522717095e-05
herbal,al,0.0021019442984760903,0.006874390918429162
herbal,alaiiin,8.758101243650377e-05,5.267732504543419e-05
herbal,alaiin,0.00017516202487300754,0.00010535465009086838
herbal,alam,8.758101243650377e-05,0.00021070930018173676
herbal,alchdy,8.758101243650377e-05,5.267732504543419e-05
herbal,alchey,0.00017516202487300754,0.00010535465009086838
herbal,alchy,8.758101243650377e-05,2.6338662522717095e-05
herbal,ald,8.758101243650377e-05,7.90159875681513e-05
herbal,aldalosam,8.758101243650377e-05,2.6338662522717095e-05
herbal,aldam,8.758101243650377e-05,5.267732504543419e-05
herbal,aldar,8.758101243650377e-05,7.90159875681513e-05
herbal,aldy,0.00043790506218251883,0.0003687412753180394
herbal,aldydy,8.758101243650377e-05,2.6338662522717095e-05
herbal,alfshed,8.758101243650377e-05,2.6338662522717095e-05
herbal,alg,8.758101243650377e-05,5.267732504543419e-05
herbal,alkain,8.758101243650377e-05,0.0001843706376590197
herbal,alkey,8.758101243650377e-05,5.267732504543419e-05
herbal,alod,8.758101243650377e-05,5.267732504543419e-05
herbal,alody,8.758101243650377e-05,0.0001580319751363026
herbal,alol,0.00017516202487300754,0.00023704796270445386
herbal,aloldy,8.758101243650377e-05,2.6338662522717095e-05
herbal,als,0.0002627430373095113,0.00010535465009086838
herbal,alshey,0.00017516202487300754,0.00010535465009086838
herbal,aly,0.0002627430373095113,0.0007638212131587958
herbal,alys,8.758101243650377e-05,5.267732504543419e-05
herbal,am,0.0016640392362935715,0.0023178023019991044
herbal,amam,8.758101243650377e-05,2.6338662522717095e-05
herbal,amg,8.758101243650377e-05,5.267732504543419e-05
herbal,an,0.00017516202487300754,0.00021070930018173676
herbal,ar,0.006130670870555264,0.009297547870519136
herbal,arakaiin,8.758101243650377e-05,2.6338662522717095e-05
herbal,aral,0.00017516202487300754,0.0004214186003634735
herbal,aralos,8.758101243650377e-05,2.6338662522717095e-05
herbal,aram,0.00017516202487300754,0.0003160639502726052
herbal,arar,8.758101243650377e-05,0.0001843706376590197
herbal,archeody,8.758101243650377e-05,2.6338662522717095e-05
herbal,arcsy,8.758101243650377e-05,2.6338662522717095e-05
herbal,aree,8.758101243650377e-05,2.6338662522717095e-05
herbal,arg,8.758101243650377e-05,2.6338662522717095e-05
herbal,ariin,0.00017516202487300754,5.267732504543419e-05
herbal,arl,8.758101243650377e-05,7.90159875681513e-05
herbal,arod,0.00017516202487300754,5.267732504543419e-05
herbal,arodl,8.758101243650377e-05,5.267732504543419e-05
herbal,arody,8.758101243650377e-05,0.00034240261279532225
herbal,arol,8.758101243650377e-05,0.0003160639502726052
herbal,arolor,8.758101243650377e-05,2.6338662522717095e-05
herbal,ary,0.0002627430373095113,0.0006848052255906445
