token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
chkoy,1,0,1,0,0
chkshy,1,0,1,0,0
chky,18,1,15,2,0
chl,26,0,25,1,0
chlaiiin,1,0,0,1,0
chlal,1,0,1,0,0
chlam,1,0,1,0,0
chlar,2,0,1,1,0
chlchd,1,0,1,0,0
chlchpsheey,1,0,1,0,0
chldaiin,1,0,1,0,0
chll,2,0,2,0,0
chllo,1,0,1,0,0
chlol,1,0,1,0,0
chlor,1,0,1,0,0
chlr,1,0,1,0,0
chls,3,0,2,1,0
chly,1,0,1,0,0
cho,69,2,66,1,0
choaiin,7,1,4,2,0
choal,1,0,1,0,0
choar,3,0,3,0,0
chocfhdy,1,0,1,0,0
chocfhhg,1,0,1,0,0
chocfhor,1,0,1,0,0
chocfhy,1,1,0,0,0
chochar,1,0,1,0,0
chochor,2,1,1,0,0
chochs,1,0,0,1,0
chochy,4,1,3,0,0
chockhar,2,0,1,1,0
chockhdy,2,1,1,0,0
chockhed,1,0,1,0,0
chockhedy,1,0,1,0,0
chockhey,5,1,3,1,0
chockhhor,1,0,1,0,0
chockhhy,1,0,0,0,1
chockhol,1,0,1,0,0
chockhor,1,0,1,0,0
chockhy,21,1,17,2,1
chocpheod,1,0,1,0,0
chocphol,1,0,1,0,0
chocphor,1,0,0,1,0
chocphy,3,0,1,1,1
choct,2,0,2,0,0
chocthar,1,0,1,0,0
chocthedy,1,0,1,0,0
choctheeey,1,0,1,0,0
chocthey,6,0,5,1,0
chocthody,1,0,1,0,0
chocthy,18,1,15,2,0
chocty,1,0,1,0,0
chod,9,0,8,1,0
chodaiin,44,4,35,5,0
chodaiindy,1,0,0,1,0
chodain,9,0,6,3,0
chodair,2,0,2,0,0
chodal,7,0,5,1,1
chodalar,1,0,1,0,0
chodalg,2,0,0,1,1
chodalr,1,0,1,0,0
chodaly,3,0,3,0,0
chodam,1,0,1,0,0
chodar,14,1,9,3,1
chodchy,4,1,2,1,0
choddal,1,0,0,1,0
choddy,1,0,1,0,0
chodey,2,1,1,0,0
chodl,1,0,1,0,0
chodo,2,0,2,0,0
chodol,2,0,2,0,0
chodoldy,1,0,0,1,0
chodr,2,0,2,0,0
chody,94,2,82,10,0
chodykchy,1,0,1,0,0
chodys,1,0,1,0,0
choeee,1,0,1,0,0
choeees,1,0,1,0,0
choees,1,1,0,0,0
choeesy,1,0,0,0,1
choeey,2,2,0,0,0
choefy,1,0,1,0,0
choek,1,0,1,0,0
choekchchy,1,0,1,0,0
choekchy,1,0,1,0,0
choekeeos,1,0,1,0,0
choekeey,2,0,2,0,0
choekey,1,0,1,0,0
choeky,1,0,1,0,0
choetchaldy,1,0,1,0,0
choetchy,1,0,1,0,0
choeteedy,1,0,1,0,0
choetey,1,0,1,0,0
choety,1,0,1,0,0
chof,1,0,1,0,0
chofaly,1,0,1,0,0
chofary,1,0,0,0,1
chofchdy,1,0,1,0,0
chofchody,1,0,0,1,0
chofchol,1,0,1,0,0
chofchy,2,0,2,0,0
chofochcphdy,1,0,0,1,0
chofol,1,0,1,0,0
chofy,1,0,1,0,0
chofydy,1,0,1,0,0
choiin,13,1,9,3,0
choikhedy,1,0,1,0,0
choikhy,2,0,2,0,0
choiphy,1,0,1,0,0
chok,5,1,4,0,0
chokaiin,17,1,13,3,0
chokain,11,0,11,0,0
chokair,1,0,1,0,0
chokal,9,0,9,0,0
chokaly,2,0,2,0,0
chokam,4,0,2,1,1
chokan,2,0,1,1,0
chokar,7,0,7,0,0
chokaro,1,0,0,0,1
chokchaiin,2,1,0,1,0
chokchedy,2,0,1,1,0
chokcheey,1,0,1,0,0
chokcheo,1,0,1,0,0
chokchey,3,1,2,0,0
chokcho,2,0,2,0,0
chokchodaiin,1,0,1,0,0
chokchol,4,2,2,0,0
chokchor,1,0,1,0,0
chokchy,16,2,13,1,0
chokcod,1,0,0,1,0
chokeal,1,0,1,0,0
choked,1,0,1,0,0
chokedair,1,0,1,0,0
chokedy,3,0,3,0,0
chokeear,1,0,0,1,0
chokeed,1,0,1,0,0
chokeedam,1,0,1,0,0
chokeedy,3,0,2,1,0
chokeeey,2,0,2,0,0
chokeeo,1,0,1,0,0
chokeeodol,1,0,1,0,0
chokeeody,2,0,2,0,0
chokeeoky,1,0,1,0,0
chokeeor,1,1,0,0,0
chokees,1,0,1,0,0
chokeey,11,2,9,0,0
chokeo,2,1,1,0,0
chokeod,1,1,0,0,0
chokeody,5,0,4,1,0
chokeol,5,1,4,0,0
chokeor,1,0,1,0,0
chokeos,1,0,1,0,0
chokesey,1,0,1,0,0
chokey,7,1,4,2,0
choko,2,1,1,0,0
chokoaiin,1,0,1,0,0
chokody,3,0,2,1,0
chokoiin,1,0,1,0,0
chokoishe,1,1,0,0,0
chokokor,1,0,0,1,0
chokol,4,0,4,0,0
chokoldy,1,0,0,1,0
chokolg,1,0,0,1,0
chokor,6,0,5,1,0
chokoran,1,0,0,1,0
chokory,1,0,0,1,0
chokshchy,1,0,1,0,0
chokshor,2,1,1,0,0
chokshy,1,1,0,0,0
choksy,1,0,0,1,0
choky,39,1,31,6,1
chokyt,1,0,1,0,0
chol,396,19,371,6,0
cholaiim,1,0,0,1,0
cholaiin,4,0,4,0,0
cholairy,2,0,1,1,0
cholal,4,0,3,1,0
cholaly,1,0,1,0,0
cholam,1,0,0,1,0
cholar,2,0,1,0,1
cholchaiin,1,0,1,0,0
cholcham,1,0,0,1,0
cholchedy,2,0,2,0,0
cholchey,2,1,1,0,0
choldaiin,1,0,1,0,0
choldal,1,0,1,0,0
choldar,1,0,1,0,0
choldchy,1,0,0,1,0
choldshy,1,0,1,0,0
choldy,10,0,8,2,0
cholfchy,1,0,1,0,0
cholfor,1,0,1,0,0
cholfy,1,0,1,0,0
cholkaiin,4,0,3,1,0
cholkain,2,0,1,1,0
cholkal,3,0,3,0,0
cholkar,3,0,1,2,0
cholkched,1,0,1,0,0
cholkcheol,1,0,1,0,0
cholkchy,1,0,1,0,0
cholkeedy,3,0,3,0,0
cholkeeedy,1,0,1,0,0
cholkeeey,2,0,2,0,0
cholkeey,1,0,1,0,0
cholkeod,1,0,1,0,0
cholkshedy,1,0,1,0,0
cholky,4,0,3,1,0
cholo,3,0,2,1,0
cholody,5,0,3,2,0
cholol,2,0,1,1,0
chololer,1,0,1,0,0
cholols,2,0,2,0,0
chololy,1,0,1,0,0
cholor,5,0,5,0,0
choloro,1,0,1,0,0
cholp,1,0,1,0,0
cholpchd,1,0,1,0,0
cholraly,1,0,1,0,0
chols,3,0,1,1,1
cholsho,1,0,1,0,0
choltaiin,1,0,1,0,0
choltal,1,0,1,0,0
choltaly,1,0,1,0,0
choltam,1,0,0,1,0
choltar,1,0,1,0,0
cholty,1,0,1,0,0
cholxy,1,0,0,1,0
choly,15,0,11,4,0
chom,15,0,9,6,0
chon,1,0,1,0,0
choo,1,1,0,0,0
choody,1,0,1,0,0
chool,2,0,2,0,0
choolkeey,1,0,0,1,0
choor,2,0,2,0,0
chop,2,0,2,0,0
chopar,1,0,1,0,0
chopchal,1,0,1,0,0
chopchdy,1,0,1,0,0
chopchedy,2,0,2,0,0
chopcheey,1,0,1,0,0
chopcheopchy,1,0,1,0,0
chopchey,2,0,2,0,0
chopcho,1,0,1,0,0
chopchol,1,0,1,0,0
chopchy,5,0,5,0,0
chopdain,1,0,1,0,0
chopo,1,0,1,0,0
chopol,1,0,1,0,0
chopy,3,0,3,0,0
chor,219,13,201,5,0
choraiin,5,0,4,1,0
chorain,2,0,1,1,0
choraly,1,0,1,0,0
chorar,1,0,0,1,0
chorcholsal,1,0,0,1,0
chorchor,1,0,1,0,0
chorchy,1,0,1,0,0
chordom,1,0,1,0,0
chordy,2,0,1,1,0
choro,1,0,1,0,0
chorochy,1,0,0,1,0
chorody,1,0,1,0,0
choroiin,1,0,0,1,0
chorol,3,0,3,0,0
chorolk,1,0,1,0,0
chorom,1,0,0,1,0
choror,3,0,2,1,0
choross,1,0,0,1,0
chory,12,0,6,6,0
chos,38,3,29,6,0
chosaiin,4,0,2,2,0
chosals,1,0,0,1,0
chosar,2,0,1,0,1
chosaroshol,1,0,0,0,1
choschy,1,0,1,0,0
choshy,3,1,2,0,0
choshydy,1,0,1,0,0
chosory,1,0,0,1,0
chosy,1,0,1,0,0
chot,4,1,3,0,0
chotaiin,9,0,4,5,0
chotain,4,0,4,0,0
chotair,1,0,1,0,0
chotais,1,0,1,0,0
chotal,9,0,8,1,0
chotals,1,0,0,1,0
chotam,5,0,2,3,0
chotar,11,0,11,0,0
chotchdy,2,0,1,1,0
chotchedy,1,0,1,0,0
chotcheey,1,1,0,0,0
chotcheol,1,1,0,0,0
chotchey,3,1,2,0,0
chotcheytchol,1,0,0,1,0
chotcho,1,1,0,0,0
chotchody,1,0,0,1,0
chotchol,1,1,0,0,0
chotchs,1,0,1,0,0
chotchy,12,2,8,2,0
chotear,1,0,1,0,0
chotedy,2,0,2,0,0
choteedy,1,0,1,0,0
choteeen,1,1,0,0,0
choteeey,1,0,1,0,0
choteey,7,1,6,0,0
chotehy,1,0,1,0,0
choteody,1,0,1,0,0
choteoky,1,0,1,0,0
choteol,3,0,3,0,0
choteoly,1,0,1,0,0
choteos,1,0,1,0,0
chotey,9,0,8,1,0
choto,3,1,2,0,0
chotody,1,0,1,0,0
chotol,7,0,6,1,0
chotols,3,0,1,2,0
chotom,2,0,1,1,0
chotor,4,0,3,1,0
chots,1,0,1,0,0
chotshe,1,0,1,0,0
chotshol,2,0,2,0,0
chotshy,1,0,1,0,0
choty,37,2,31,4,0
chotyokchy,1,0,1,0,0
chotyr,1,0,0,1,0
choy,13,0,11,2,0
choypshedy,1,0,1,0,0
chpadar,1,0,1,0,0
chpady,1,0,1,0,0
chpaiikey,1,0,1,0,0
chpaiin,1,0,1,0,0
chpal,2,0,2,0,0
chpaly,1,0,1,0,0
chpar,1,0,1,0,0
chparam,1,0,0,1,0
chpchar,1,0,1,0,0
chpchedy,1,0,1,0,0
chpcheod,1,0,1,0,0
chpcheor,1,0,1,0,0
chpcheos,1,0,1,0,0
chpchey,1,0,1,0,0
chpchol,1,0,1,0,0
chpchs,1,0,1,0,0
chpchshdy,1,0,1,0,0
chpchy,4,0,4,0,0
chpdy,1,0,0,1,0
chpeeeey,1,0,1,0,0
chpiir,1,0,1,0,0
chpkcheos,1,0,1,0,0
chpor,2,0,2,0,0
chpsheedy,1,0,1,0,0
chpy,1,0,1,0,0
chr,9,0,9,0,0
chrky,1,0,1,0,0
chry,1,0,0,1,0
chs,19,0,18,1,0
chsaly,1,0,0,1,0
chsamoky,1,0,0,1,0
chsar,1,0,1,0,0
chsary,1,0,0,0,1
chschsa,1,0,1,0,0
chsd,1,0,1,0,0
chsdy,3,0,3,0,0
chsea,1,0,1,0,0
chseeor,1,0,1,0,0
chsey,2,0,2,0,0
chshd,1,0,1,0,0
chshek,1,0,0,1,0
chsho,1,0,1,0,0
chshol,1,0,1,0,0
chshoty,1,0,1,0,0
chshy,2,0,2,0,0
chskar,1,0,1,0,0
chsky,2,0,1,1,0
chsm,1,0,0,1,0
chso,2,0,2,0,0
chsor,1,0,1,0,0
chsy,1,0,0,1,0
chtaem,1,0,0,1,0
chtaiin,4,0,4,0,0
chtaiir,1,0,1,0,0
chtain,3,0,2,1,0
chtair,1,0,1,0,0
chtairy,1,0,0,1,0
chtal,6,0,6,0,0
chtaldy,1,0,1,0,0
chtaly,1,0,0,1,0
chtam,1,0,1,0,0
chtar,3,0,3,0,0
chtchey,1,0,1,0,0
chtchol,1,0,1,0,0
chtchor,1,0,1,0,0
chtchy,2,0,1,1,0
chtchyf,1,0,1,0,0
chtedy,2,0,2,0,0
chtedytar,1,0,0,1,0
chteeor,1,0,1,0,0
chteey,3,0,3,0,0
chteody,1,0,1,0,0
chteokeeiin,1,0,1,0,0
chteor,1,0,1,0,0
chtey,1,0,0,1,0
chtl,2,0,2,0,0
chtod,1,0,1,0,0
chtodaiin,1,0,1,0,0
chtody,2,0,0,1,1
chtoiin,1,0,1,0,0
chtoithy,1,0,0,1,0
chtol,5,0,4,1,0
chtols,1,0,1,0,0
chtor,2,0,1,1,0
chtorol,1,0,0,0,1
chtos,1,0,1,0,0
chtshar,1,0,1,0,0
chtshy,1,0,1,0,0
chty,13,0,11,2,0
chxar,1,0,1,0,0
chy,155,2,141,12,0
chyd,1,0,1,0,0
chydy,2,0,1,1,0
chykaiin,1,0,1,0,0
chykald,1,0,0,1,0
chykar,2,0,1,1,0
chykchr,1,0,1,0,0
chykchy,3,0,2,1,0
chykeedy,1,0,1,0,0
chykeor,1,0,1,0,0
chykey,2,0,2,0,0
chyky,6,0,5,1,0
chym,1,0,0,1,0
chypaldy,1,0,1,0,0
chypcham,1,0,0,1,0
chypchey,1,0,1,0,0
chypchy,1,0,1,0,0
chyqo,1,0,1,0,0
chyt,1,0,1,0,0
chytaroiin,1,0,0,1,0
chytchy,1,0,1,0,0
chyteey,1,0,1,0,0
chyteody,1,0,1,0,0
chyty,4,0,4,0,0
ck,2,0,2,0,0
ckaiin,1,0,1,0,0
ckcheey,1,0,1,0,0
ckcho,1,0,1,0,0
ckchol,1,0,1,0,0
ckey,1,0,1,0,0
ckhaiin,3,0,2,1,0
ckhain,1,0,1,0,0
ckhal,4,0,4,0,0
ckham,3,0,2,1,0
ckhar,3,0,3,0,0
ckhcfhhy,1,0,1,0,0
ckhchdy,1,0,1,0,0
ckhddl,1,0,1,0,0
ckhdy,4,0,4,0,0
ckhear,1,0,1,0,0
ckheckhy,1,0,1,0,0
ckhedy,4,0,4,0,0
ckheeey,1,0,1,0,0
ckheeody,1,0,1,0,0
ckheeol,1,0,1,0,0
ckheey,11,0,10,1,0
ckheo,3,0,3,0,0
ckheod,1,0,1,0,0
ckheodar,1,0,1,0,0
ckheody,5,0,4,1,0
ckheokey,1,0,1,0,0
ckheol,7,0,7,0,0
ckheor,1,0,1,0,0
ckheos,3,0,3,0,0
ckhey,32,0,30,2,0
ckhhey,1,0,1,0,0
ckhhy,5,0,4,1,0
ckho,4,0,4,0,0
ckhochy,1,0,1,0,0
ckhocthy,1,0,1,0,0
ckhod,1,0,1,0,0
ckhody,4,0,3,1,0
ckhoiin,1,0,1,0,0
ckhol,22,0,20,2,0
ckholdy,1,0,0,1,0
ckholsy,1,0,0,1,0
ckholy,1,0,0,1,0
ckhoor,1,0,1,0,0
ckhor,9,0,8,1,0
ckhory,1,0,0,1,0
ckhos,3,0,2,1,0
ckhoy,1,0,1,0,0
ckhs,1,0,0,1,0
ckhy,39,0,30,9,0
ckhydom,1,0,0,1,0
ckhyds,1,0,0,1,0
ckhydy,1,0,0,1,0
ckol,1,0,1,0,0
ckooaiin,1,0,1,0,0
cky,2,0,2,0,0
co,1,0,1,0,0
coain,1,0,1,0,0
coeky,1,0,1,0,0
coy,1,1,0,0,0
cpar,1,0,1,0,0
cpchety,1,0,1,0,0
cpchy,1,0,1,0,0
cphaiin,7,0,6,1,0
cphain,1,0,1,0,0
cphal,2,0,1,1,0
cphaldy,1,0,1,0,0
cphan,1,0,1,0,0
cphar,4,0,4,0,0
cpharom,1,0,0,1,0
cphary,1,0,1,0,0
cphchar,1,0,0,1,0
cphdaithy,1,1,0,0,0
cphdor,1,1,0,0,0
cphealy,1,0,1,0,0
cpheckhy,2,0,2,0,0
cphedom,1,0,0,1,0
cphedy,8,0,5,3,0
cpheeaiin,1,0,1,0,0
cpheeody,1,0,1,0,0
cpheesy,1,0,1,0,0
cpheey,2,0,1,0,1
cpheo,2,0,2,0,0
cpheocthy,1,0,1,0,0
cpheodaiin,1,0,1,0,0
cpheodar,1,0,1,0,0
cpheodor,1,0,1,0,0
cpheody,3,0,3,0,0
cpheol,3,0,3,0,0
cpheor,4,0,3,0,1
cpheos,1,0,1,0,0
cphesaiin,1,0,1,0,0
cphey,6,0,5,1,0
cpheyr,1,0,1,0,0
cphheg,1,0,0,1,0
cphhofy,1,0,1,0,0
cphhy,1,0,1,0,0
cpho,2,1,1,0,0
cphoaiin,1,0,1,0,0
cphoal,2,0,2,0,0
cphoar,1,1,0,0,0
cphochy,1,0,1,0,0
cphocthy,1,0,0,0,1
cphod,1,0,1,0,0
cphodaiils,1,0,1,0,0
cphodal,1,0,1,0,0
cphodales,1,0,0,1,0
cphodar,1,0,1,0,0
cphodol,1,0,1,0,0
cphody,2,0,1,1,0
cphoeedol,1,0,1,0,0
cphoithy,1,0,1,0,0
cphokchol,1,0,1,0,0
cphol,15,0,15,0,0
cpholdy,2,0,1,1,0
cpholkaiin,1,0,1,0,0
cpholrory,1,0,0,1,0
cphom,1,0,1,0,0
cphor,6,0,6,0,0
cphorods,1,0,0,1,0
cphoy,2,0,2,0,0
cphy,16,1,13,2,0
cphydy,1,0,0,1,0
cpy,1,0,1,0,0
cs,4,0,3,1,0
cseam,1,0,0,1,0
cseckhdy,1,0,1,0,0
csedar,1,0,1,0,0
csedly,1,0,0,1,0
csedy,6,1,5,0,0
cseedy,1,0,1,0,0
cseeky,2,0,2,0,0
cseeod,1,0,1,0,0
csees,1,0,1,0,0
cseey,2,0,2,0,0
cseo,1,0,1,0,0
cseol,1,1,0,0,0
cseteeey,1,0,1,0,0
cshe,1,0,1,0,0
cskesol,1,0,1,0,0
csoeky,1,0,1,0,0
csol,1,0,1,0,0
ct,10,0,10,0,0
ctar,1,0,1,0,0
ctchey,1,0,0,1,0
ctchy,2,0,2,0,0
ctechy,1,0,1,0,0
ctey,1,0,1,0,0
cth,5,0,4,1,0
ctha,1,0,1,0,0
cthachcthy,1,0,1,0,0
cthaichar,1,0,1,0,0
cthaiin,13,0,11,2,0
cthaildy,1,0,1,0,0
cthain,4,0,3,1,0
cthal,7,0,6,1,0
ctham,1,0,0,1,0
cthan,2,1,1,0,0
cthar,21,0,18,3,0
ctharad,1,0,1,0,0
cthchy,2,0,0,2,0
cthckeom,1,0,0,1,0
cthcthey,1,1,0,0,0
cthd,1,0,0,1,0
cthdaly,1,0,1,0,0
cthdaoto,1,0,1,0,0
cthdeecthy,1,1,0,0,0
cthdy,8,0,5,3,0
cthear,1,0,1,0,0
cthedy,10,2,6,2,0
ctheea,1,0,1,0,0
ctheees,1,0,1,0,0
ctheen,1,0,0,1,0
ctheepchy,1,0,1,0,0
cthees,1,0,1,0,0
ctheety,1,0,1,0,0
ctheey,13,0,12,1,0
ctheo,1,0,1,0,0
ctheockhosho,1,0,1,0,0
ctheod,2,0,2,0,0
ctheodal,1,0,1,0,0
ctheodody,1,0,0,1,0
ctheody,6,0,6,0,0
ctheol,10,0,10,0,0
ctheoly,1,0,1,0,0
ctheor,6,1,5,0,0
ctheos,1,0,1,0,0
ctheotol,1,0,0,1,0
cther,1,0,1,0,0
cthes,3,0,3,0,0
cthey,51,2,44,5,0
cthhy,3,0,2,1,0
cthl,1,0,1,0,0
ctho,15,1,14,0,0
cthoary,1,0,1,0,0
cthochy,1,0,1,0,0
cthod,4,1,3,0,0
cthodaiin,1,0,1,0,0
cthodaiis,1,0,1,0,0
cthodaim,1,0,1,0,0
cthodal,2,0,2,0,0
cthodam,1,0,1,0,0
cthodar,1,0,1,0,0
cthodd,1,0,0,1,0
cthodoaly,1,0,1,0,0
cthodol,2,0,1,1,0
cthody,18,0,15,3,0
cthoepain,1,0,1,0,0
cthog,1,0,0,1,0
cthoiin,2,0,2,0,0
cthol,61,2,52,7,0
ctholcthy,1,1,0,0,0
cthold,1,0,1,0,0
ctholdar,1,0,0,1,0
ctholdg,1,0,1,0,0
ctholdy,1,0,0,1,0
ctholo,1,0,1,0,0
cthols,2,0,1,1,0
ctholy,4,0,3,1,0
cthom,9,0,5,4,0
cthoo,1,1,0,0,0
cthoor,1,0,1,0,0
cthor,45,2,39,4,0
cthoral,1,0,0,1,0
cthorchy,1,0,0,1,0
cthory,2,0,0,2,0
cthos,1,0,1,0,0
cthoshol,1,0,0,1,0
cthosm,1,0,0,1,0
cthosy,1,0,1,0,0
cthres,1,0,1,0,0
cths,2,0,1,1,0
cthscthain,1,1,0,0,0
cthy,111,0,83,28,0
cthyaiin,1,0,1,0,0
cthyd,2,0,0,2,0
cto,1,0,1,0,0
ctoiin,1,0,1,0,0
ctol,1,0,0,1,0
cty,2,0,1,1,0
cy,2,0,2,0,0
d,52,1,27,17,7
da,9,0,6,3,0
daar,1,0,1,0,0
dacheedy,1,0,1,0,0
dachy,1,0,1,0,0
dackhy,1,1,0,0,0
dacsary,1,0,0,0,1
dadam,1,0,0,1,0
dady,5,0,2,3,0
daein,1,0,1,0,0
dag,1,0,0,1,0
daichy,1,1,0,0,0
daicthy,1,0,0,1,0
daid,1,0,1,0,0
daiial,1,0,1,0,0
daiidal,1,0,1,0,0
daiidy,7,1,4,2,0
daiiidy,1,0,1,0,0
daiiils,1,0,1,0,0
daiiin,17,2,11,4,0
daiiine,1,0,0,0,1
daiiiny,1,0,0,1,0
daiiiolkaiin,1,0,0,1,0
daiiirchy,1,0,1,0,0
daiiithy,1,1,0,0,0
daiil,1,0,1,0,0
daiild,1,0,0,1,0
daiildy,1,0,0,1,0
daiim,5,0,2,3,0
daiin,864,156,574,134,0
daiindy,3,0,2,1,0
daiinls,1,1,0,0,0
daiino,1,1,0,0,0
daiinol,1,0,0,1,0
daiiny,1,0,1,0,0
daiioam,1,0,1,0,0
daiiody,1,0,1,0,0
daiiol,1,0,1,0,0
daiir,23,5,16,2,0
daiiral,2,1,1,0,0
daiirol,1,0,0,1,0
daiiry,1,0,0,1,0
daiis,5,1,4,0,0
daiity,1,0,0,1,0
daiiy,1,0,0,1,0
daikam,1,0,0,1,0
daikeody,1,0,1,0,0
daikhyky,1,0,0,1,0
dail,2,0,2,0,0
daildain,1,0,0,1,0
daim,11,1,6,4,0
daimd,1,0,0,1,0
daimdy,1,0,1,0,0
daimm,1,0,0,1,0
daimom,1,0,0,1,0
dain,211,47,134,30,0
dainaldy,1,0,1,0,0
daind,1,0,1,0,0
daindl,1,0,0,1,0
daing,1,0,0,1,0
dainkey,1,0,1,0,0
dainl,1,0,0,1,0
dainod,1,1,0,0,0
dainor,1,0,0,1,0
dainy,1,0,0,0,1
dair,106,30,71,5,0
dairair,2,0,2,0,0
dairal,5,2,2,1,0
dairam,2,0,0,2,0
dairar,2,0,2,0,0
dairchey,1,0,1,0,0
daird,1,0,0,1,0
dairin,3,0,0,3,0
dairiy,1,0,1,0,0
dairkal,1,0,0,0,1
dairl,2,0,0,2,0
dairo,3,1,2,0,0
dairodg,1,0,0,1,0
dairody,3,0,2,1,0
dairol,2,1,0,0,1
dairom,1,0,0,1,0
dairy,4,0,1,3,0
dairydy,1,0,0,1,0
dais,4,0,3,1,0
daisam,1,0,0,1,0
daisin,1,0,1,0,0
daisn,1,1,0,0,0
daisoldy,1,0,0,0,1
dait,1,0,1,0,0
dakan,1,1,0,0,0
dakar,1,0,1,0,0
dakeey,1,0,1,0,0
dakocth,1,0,0,0,1
daky,1,0,1,0,0
dal,253,9,193,50,1
dala,1,0,1,0,0
dalaiin,3,0,3,0,0
dalain,1,0,0,1,0
dalal,5,0,4,1,0
dalaldam,1,0,1,0,0
dalalody,1,0,1,0,0
dalaly,1,0,0,1,0
dalam,7,0,1,6,0
dalar,5,0,3,2,0
dalary,2,0,0,1,1
dalas,1,0,0,1,0
dalchckhy,1,0,1,0,0
dalchd,1,0,1,0,0
dalchdy,5,0,5,0,0
dalched,1,0,1,0,0
dalchedy,4,0,3,1,0
dalcheeeky,1,1,0,0,0
dalches,1,0,1,0,0
dalchor,1,0,1,0,0
dalchy,3,1,2,0,0
dald,1,0,0,1,0
daldaiin,3,0,1,2,0
daldal,1,0,0,1,0
daldalol,1,0,0,1,0
daldar,1,0,1,0,0
daldeam,1,0,0,1,0
daldy,17,0,9,7,1
daleesd,1,0,1,0,0
dalfchy,1,0,1,0,0
dalg,1,0,0,1,0
dalkain,1,0,1,0,0
dalkal,1,0,1,0,0
dalkalytam,1,0,0,1,0
dalkar,3,0,2,0,1
dalkedy,2,0,2,0,0
dalkeeey,1,0,1,0,0
dalkshdy,1,0,1,0,0
dalky,1,0,1,0,0
dalmy,1,0,0,1,0
dalo,3,0,1,2,0
dalocthhy,1,0,0,1,0
dalody,1,0,1,0,0
dalohey,1,1,0,0,0
daloky,1,0,1,0,0
dalol,7,0,7,0,0
dalols,1,0,1,0,0
dalom,2,0,0,2,0
dalor,8,0,8,0,0
dalorain,1,0,0,1,0
dalory,1,0,0,1,0
dalr,2,1,0,1,0
dals,6,1,3,2,0
dalshal,1,0,1,0,0
dalshdy,3,0,2,1,0
dalshedo,1,0,1,0,0
dalshedy,1,1,0,0,0
dalshey,1,0,0,0,1
dalshy,1,1,0,0,0
dalsy,1,0,0,0,1
daltedy,1,0,1,0,0
dalteoshy,1,0,1,0,0
daly,30,1,13,16,0
dalychs,1,0,0,1,0
dalydal,1,0,1,0,0
dam,98,0,35,62,1
damamm,1,0,0,0,1
damo,3,0,0,3,0
damom,1,0,0,1,0
dan,20,0,6,14,0
daoly,1,0,0,0,1
daor,1,0,1,0,0
dar,319,36,236,47,0
dara,1,0,0,0,1
daraiiin,1,0,1,0,0
daraiin,2,0,2,0,0
daraiinm,1,0,0,1,0
darailchedy,1,0,1,0,0
darair,1,0,1,0,0
daral,2,0,1,1,0
darala,1,0,0,1,0
darall,1,0,0,0,1
daraloikhy,1,0,0,0,1
daraly,2,0,1,1,0
daram,7,0,3,4,0
daramdal,1,0,0,0,1
darams,1,0,0,1,0
darar,3,2,0,0,1
dararal,1,0,1,0,0
dararda,1,0,0,0,1
darchdar,1,0,0,0,1
darchedy,2,1,1,0,0
darcheedal,1,1,0,0,0
darcheos,1,0,0,0,1
darchey,1,1,0,0,0
darchor,1,0,1,0,0
darchy,1,0,0,0,1
dardam,1,0,0,1,0
dardsh,1,0,0,0,1
dardy,2,0,0,2,0
dardyr,1,0,0,1,0
dareky,1,0,0,0,1
dariin,1,0,0,1,0
dario,1,0,1,0,0
daro,3,0,1,2,0
daroal,1,1,0,0,0
darod,1,0,1,0,0
darodsf,1,0,1,0,0
darody,1,0,1,0,0
darol,3,0,1,0,2
darolaly,1,0,0,0,1
darolm,1,0,0,1,0
darolsy,1,0,0,0,1
darom,3,0,0,3,0
daror,3,1,1,1,0
darordaiin,1,0,0,1,0
darory,1,0,0,1,0
darshey,1,0,0,1,0
darshody,1,0,0,0,1
dary,24,1,7,13,3
daryry,1,0,0,0,1
das,5,0,5,0,0
dasady,1,0,0,1,0
dasaiin,1,0,1,0,0
dasain,1,0,1,0,0
dasam,1,0,0,1,0
dasar,1,1,0,0,0
dasd,1,0,0,1,0
dasy,1,0,0,1,0
dateey,1,0,1,0,0
day,1,0,0,1,0
dayty,1,0,0,1,0
dchaiin,5,3,1,0,1
dchain,1,0,1,0,0
dchairam,1,0,1,0,0
dchal,2,1,1,0,0
dcham,1,0,1,0,0
dchar,4,2,2,0,0
dchchy,1,1,0,0,0
dchckhedy,1,1,0,0,0
dchckhy,3,1,1,1,0
dchcthy,1,0,0,1,0
dchd,1,0,1,0,0
dchdal,1,0,1,0,0
dchdaldy,1,0,1,0,0
dchdar,2,1,1,0,0
dchdas,1,0,1,0,0
dchdor,1,0,1,0,0
dchdy,8,3,3,0,2
dcheaiin,1,1,0,0,0
dcheckhey,1,0,1,0,0
dched,3,2,1,0,0
dchedaiin,1,1,0,0,0
dchedain,1,1,0,0,0
dchedal,1,1,0,0,0
dchedaly,1,0,0,0,1
dchedar,1,1,0,0,0
dchedy,27,16,10,1,0
dchee,1,1,0,0,0
dcheeckhos,1,1,0,0,0
dcheecthey,1,1,0,0,0
dcheedy,4,3,1,0,0
dcheeey,1,0,1,0,0
dcheeky,1,0,1,0,0
dcheeody,2,1,1,0,0
dcheeokeody,1,1,0,0,0
